date,market,stock_id,name,open,high,low,close,volume
2026-05-14,TWSE,1101,台泥,24.65,24.8,24.4,24.55,29408138.0
2026-05-14,TWSE,1102,亞泥,35.0,35.45,35.0,35.2,13239584.0
2026-05-14,TWSE,1103,嘉泥,13.1,13.25,13.0,13.05,445299.0
2026-05-14,TWSE,1104,環泥,28.0,28.15,27.9,27.9,634461.0
2026-05-14,TWSE,1108,幸福,14.2,14.2,13.9,13.95,496257.0
2026-05-14,TWSE,1109,信大,15.3,15.3,14.95,15.2,922378.0
2026-05-14,TWSE,1110,東泥,14.4,14.55,14.1,14.4,273190.0
2026-05-14,TWSE,1201,味全,12.2,12.3,12.15,12.15,449124.0
2026-05-14,TWSE,1203,味王,42.3,42.85,42.3,42.65,28485.0
2026-05-14,TWSE,1210,大成,52.3,52.9,52.3,52.6,1734524.0
2026-05-14,TWSE,1213,大飲,8.5,8.95,8.34,8.95,8658.0
2026-05-14,TWSE,1215,卜蜂,135.5,140.0,135.5,138.5,1672793.0
2026-05-14,TWSE,1216,統一,74.6,75.6,74.6,74.8,12388191.0
2026-05-14,TWSE,1217,愛之味,9.67,9.67,9.61,9.61,447135.0
2026-05-14,TWSE,1218,泰山,18.85,18.95,18.75,18.75,404717.0
2026-05-14,TWSE,1219,福壽,13.0,13.1,12.95,12.95,621053.0
2026-05-14,TWSE,1220,台榮,12.25,12.25,12.05,12.1,224064.0
2026-05-14,TWSE,1225,福懋油,30.0,30.75,29.75,30.25,1223003.0
2026-05-14,TWSE,1227,佳格,28.8,28.95,28.55,28.55,1327841.0
2026-05-14,TWSE,1229,聯華,40.3,40.6,39.8,39.95,3408595.0
2026-05-14,TWSE,1231,聯華食,85.7,86.6,85.7,85.8,261328.0
2026-05-14,TWSE,1232,大統益,148.0,149.0,147.5,147.5,106714.0
2026-05-14,TWSE,1233,天仁,28.8,29.0,28.8,28.8,14134.0
2026-05-14,TWSE,1234,黑松,34.6,34.6,33.9,34.0,533226.0
2026-05-14,TWSE,1235,興泰,42.45,42.45,40.0,40.0,22895.0
2026-05-14,TWSE,1236,宏亞,24.35,24.55,24.1,24.5,37370.0
2026-05-14,TWSE,1256,鮮活果汁-KY,196.0,196.0,184.0,185.0,222663.0
2026-05-14,TWSE,1301,台塑,46.85,47.1,46.0,46.1,18540747.0
2026-05-14,TWSE,1303,南亞,87.0,89.6,85.3,85.3,51575498.0
2026-05-14,TWSE,1304,台聚,12.85,12.85,12.55,12.75,4595745.0
2026-05-14,TWSE,1305,華夏,12.75,12.8,12.5,12.65,3694618.0
2026-05-14,TWSE,1307,三芳,31.9,32.1,31.7,31.9,900619.0
2026-05-14,TWSE,1308,亞聚,13.35,13.45,13.2,13.3,2589758.0
2026-05-14,TWSE,1309,台達化,16.25,16.25,15.95,16.1,4148416.0
2026-05-14,TWSE,1310,台苯,8.35,8.35,8.02,8.04,5741911.0
2026-05-14,TWSE,1312,國喬,11.0,11.05,10.6,10.65,6970686.0
2026-05-14,TWSE,1313,聯成,10.9,11.05,10.55,10.55,4731651.0
2026-05-14,TWSE,1314,中石化,7.02,7.03,6.87,6.91,27451039.0
2026-05-14,TWSE,1315,達新,61.2,61.4,60.7,61.1,32711.0
2026-05-14,TWSE,1316,上曜,11.2,11.25,10.95,11.15,1682769.0
2026-05-14,TWSE,1319,東陽,80.2,80.5,79.1,79.2,2126253.0
2026-05-14,TWSE,1321,大洋,29.25,29.95,29.25,29.5,146100.0
2026-05-14,TWSE,1323,永裕,19.2,19.5,19.1,19.35,79307.0
2026-05-14,TWSE,1324,地球,10.25,10.3,10.2,10.3,366607.0
2026-05-14,TWSE,1325,恆大,26.85,27.4,26.85,27.0,226961.0
2026-05-14,TWSE,1326,台化,46.05,46.1,44.8,44.95,19735831.0
2026-05-14,TWSE,1337,再生-KY,4.93,4.98,4.88,4.9,638649.0
2026-05-14,TWSE,1338,廣華-KY,15.9,15.95,15.25,15.45,256287.0
2026-05-14,TWSE,1339,昭輝,41.0,41.25,40.1,40.45,262164.0
2026-05-14,TWSE,1340,勝悅-KY,5.46,5.71,5.42,5.55,475695.0
2026-05-14,TWSE,1341,富林-KY,61.1,61.1,60.7,60.7,6003.0
2026-05-14,TWSE,1342,八貫,94.6,95.2,93.1,93.5,310006.0
2026-05-14,TWSE,1402,遠東新,26.5,26.9,26.35,26.75,26610388.0
2026-05-14,TWSE,1409,新纖,16.9,17.4,16.9,17.25,12722018.0
2026-05-14,TWSE,1410,南染,26.85,27.95,26.65,27.1,107015.0
2026-05-14,TWSE,1413,宏洲,9.33,9.55,9.33,9.47,21200.0
2026-05-14,TWSE,1414,東和,16.05,16.05,15.6,15.75,445649.0
2026-05-14,TWSE,1416,廣豐,11.3,11.35,11.2,11.25,370156.0
2026-05-14,TWSE,1417,嘉裕,8.38,8.5,8.3,8.3,106448.0
2026-05-14,TWSE,1418,東華,18.7,18.7,18.2,18.35,22233.0
2026-05-14,TWSE,1419,新紡,63.1,65.3,62.7,62.7,177677.0
2026-05-14,TWSE,1423,利華,40.55,41.4,39.6,40.55,244942.0
2026-05-14,TWSE,1432,大魯閣,16.55,16.65,16.5,16.5,185805.0
2026-05-14,TWSE,1434,福懋,15.6,15.6,15.3,15.35,2990966.0
2026-05-14,TWSE,1436,華友聯,48.0,48.45,47.7,48.05,261882.0
2026-05-14,TWSE,1437,勤益控,28.6,28.6,28.15,28.2,253958.0
2026-05-14,TWSE,1438,三地開發,20.7,21.4,20.65,20.85,71000.0
2026-05-14,TWSE,1439,雋揚,26.0,26.3,25.6,25.6,19293.0
2026-05-14,TWSE,1440,南紡,11.75,11.8,11.6,11.65,2601272.0
2026-05-14,TWSE,1441,大東,9.76,9.76,9.61,9.64,132439.0
