date,market,stock_id,name,open,high,low,close,volume
2026-07-01,TWSE,1101,台泥,23.45,23.55,23.0,23.0,48865305.0
2026-07-01,TWSE,1102,亞泥,35.0,36.1,34.9,35.1,86002108.0
2026-07-01,TWSE,1103,嘉泥,13.5,13.5,13.3,13.35,437404.0
2026-07-01,TWSE,1104,環泥,26.85,26.85,26.55,26.75,790972.0
2026-07-01,TWSE,1108,幸福,13.8,13.8,13.7,13.75,285048.0
2026-07-01,TWSE,1109,信大,14.65,14.65,14.45,14.55,156735.0
2026-07-01,TWSE,1110,東泥,15.65,15.8,15.4,15.5,487525.0
2026-07-01,TWSE,1201,味全,12.3,12.35,12.2,12.35,475304.0
2026-07-01,TWSE,1203,味王,43.5,43.55,42.25,43.55,18362.0
2026-07-01,TWSE,1210,大成,55.8,55.9,55.0,55.8,2774240.0
2026-07-01,TWSE,1213,大飲,8.02,8.02,7.9,7.9,7002.0
2026-07-01,TWSE,1215,卜蜂,113.5,114.0,112.5,114.0,808119.0
2026-07-01,TWSE,1216,統一,74.5,74.7,73.8,74.5,8877021.0
2026-07-01,TWSE,1217,愛之味,9.85,9.87,9.8,9.84,489976.0
2026-07-01,TWSE,1218,泰山,17.85,17.9,17.75,17.8,757590.0
2026-07-01,TWSE,1219,福壽,12.5,12.5,12.35,12.45,212881.0
2026-07-01,TWSE,1220,台榮,11.6,11.8,11.3,11.75,408224.0
2026-07-01,TWSE,1225,福懋油,29.55,29.55,28.7,29.2,464357.0
2026-07-01,TWSE,1227,佳格,29.4,29.4,28.9,29.1,810411.0
2026-07-01,TWSE,1229,聯華,43.5,43.5,42.4,42.95,3568006.0
2026-07-01,TWSE,1231,聯華食,87.3,88.2,86.5,88.2,358621.0
2026-07-01,TWSE,1232,大統益,142.5,142.5,141.0,142.0,129422.0
2026-07-01,TWSE,1233,天仁,28.0,28.45,28.0,28.4,43025.0
2026-07-01,TWSE,1234,黑松,33.5,33.5,33.0,33.2,222707.0
2026-07-01,TWSE,1235,興泰,37.2,37.5,36.45,37.5,11209.0
2026-07-01,TWSE,1236,宏亞,25.7,25.7,25.45,25.6,59776.0
2026-07-01,TWSE,1256,鮮活果汁-KY,179.0,185.0,177.5,185.0,87816.0
2026-07-01,TWSE,1301,台塑,54.9,55.4,52.8,54.3,44833315.0
2026-07-01,TWSE,1303,南亞,177.5,183.0,177.5,183.0,46426678.0
2026-07-01,TWSE,1304,台聚,13.65,13.8,13.45,13.5,4330814.0
2026-07-01,TWSE,1305,華夏,13.2,13.35,13.0,13.0,1697105.0
2026-07-01,TWSE,1307,三芳,34.55,34.6,34.05,34.3,1018690.0
2026-07-01,TWSE,1308,亞聚,14.1,14.3,13.95,14.05,2325331.0
2026-07-01,TWSE,1309,台達化,14.85,15.05,14.45,14.45,2272809.0
2026-07-01,TWSE,1310,台苯,10.55,10.9,10.05,10.15,12660159.0
2026-07-01,TWSE,1312,國喬,14.2,14.4,13.8,13.8,22047025.0
2026-07-01,TWSE,1313,聯成,12.4,12.8,12.15,12.2,5982347.0
2026-07-01,TWSE,1314,中石化,8.57,9.0,8.32,8.38,84741255.0
