date,market,stock_id,name,open,high,low,close,volume
2026-06-23,TWSE,1101,台泥,24.35,24.5,24.05,24.15,34786016.0
2026-06-23,TWSE,1102,亞泥,36.3,36.5,35.55,35.7,15963220.0
2026-06-23,TWSE,1103,嘉泥,13.75,13.75,13.5,13.65,257183.0
2026-06-23,TWSE,1104,環泥,29.0,29.05,28.8,28.95,2726049.0
2026-06-23,TWSE,1108,幸福,13.9,13.9,13.75,13.8,265133.0
2026-06-23,TWSE,1109,信大,14.4,14.55,14.4,14.4,301503.0
2026-06-23,TWSE,1110,東泥,15.55,15.75,15.35,15.55,184387.0
2026-06-23,TWSE,1201,味全,12.45,12.45,12.3,12.35,467040.0
2026-06-23,TWSE,1203,味王,44.0,44.2,41.7,43.45,25798.0
2026-06-23,TWSE,1210,大成,55.0,55.0,54.5,54.6,2311671.0
2026-06-23,TWSE,1213,大飲,8.0,8.1,8.0,8.09,34280.0
2026-06-23,TWSE,1215,卜蜂,115.0,116.0,114.5,116.0,1347156.0
2026-06-23,TWSE,1216,統一,74.6,75.5,73.9,75.1,17232592.0
2026-06-23,TWSE,1217,愛之味,9.93,9.93,9.82,9.85,480486.0
2026-06-23,TWSE,1218,泰山,17.85,17.9,17.75,17.85,571480.0
2026-06-23,TWSE,1219,福壽,12.6,12.6,12.4,12.45,474563.0
2026-06-23,TWSE,1220,台榮,11.85,11.85,11.65,11.7,84439.0
2026-06-23,TWSE,1225,福懋油,31.05,31.05,30.0,30.0,268809.0
2026-06-23,TWSE,1227,佳格,29.0,29.2,28.85,29.15,1000121.0
2026-06-23,TWSE,1229,聯華,41.3,42.0,41.1,41.7,3795436.0
2026-06-23,TWSE,1231,聯華食,87.0,88.0,86.8,88.0,356354.0
2026-06-23,TWSE,1232,大統益,142.5,142.5,141.5,142.0,165366.0
2026-06-23,TWSE,1233,天仁,27.9,28.1,27.8,28.1,22363.0
2026-06-23,TWSE,1234,黑松,35.0,35.0,34.8,34.95,146901.0
2026-06-23,TWSE,1235,興泰,37.5,37.9,36.85,37.5,30607.0
2026-06-23,TWSE,1236,宏亞,25.8,25.9,25.75,25.85,24630.0
2026-06-23,TWSE,1256,鮮活果汁-KY,180.0,180.0,173.5,180.0,138879.0
2026-06-23,TWSE,1301,台塑,52.8,53.2,49.25,49.55,36737370.0
2026-06-23,TWSE,1303,南亞,157.0,165.0,153.0,154.5,222203812.0
2026-06-23,TWSE,1304,台聚,13.6,13.6,12.8,12.8,7367480.0
2026-06-23,TWSE,1305,華夏,13.45,13.45,12.55,12.65,3650357.0
2026-06-23,TWSE,1307,三芳,36.45,36.45,35.0,35.05,1738429.0
2026-06-23,TWSE,1308,亞聚,14.2,14.2,13.5,13.6,2920811.0
2026-06-23,TWSE,1309,台達化,15.2,15.2,14.25,14.4,3387601.0
2026-06-23,TWSE,1310,台苯,10.1,10.3,9.62,9.73,16746236.0
2026-06-23,TWSE,1312,國喬,14.15,14.2,13.75,13.8,13749178.0
2026-06-23,TWSE,1313,聯成,12.15,12.15,11.3,11.45,6167319.0
2026-06-23,TWSE,1314,中石化,8.14,8.14,7.81,7.85,26737260.0
2026-06-23,TWSE,1315,達新,62.9,63.5,62.2,62.4,51477.0
2026-06-23,TWSE,1316,上曜,10.6,10.6,10.3,10.3,2205418.0
2026-06-23,TWSE,1319,東陽,84.9,85.0,79.4,79.4,16393161.0
2026-06-23,TWSE,1321,大洋,30.9,30.9,30.45,30.55,364043.0
2026-06-23,TWSE,1323,永裕,20.0,20.05,19.6,19.85,78100.0
2026-06-23,TWSE,1324,地球,10.45,10.45,10.3,10.35,108515.0
2026-06-23,TWSE,1325,恆大,25.8,26.05,25.5,25.75,297283.0
2026-06-23,TWSE,1326,台化,58.5,59.2,53.0,53.1,52379280.0
2026-06-23,TWSE,1337,再生-KY,5.05,5.05,4.92,4.96,402040.0
2026-06-23,TWSE,1338,廣華-KY,17.15,17.15,16.7,16.75,290821.0
2026-06-23,TWSE,1339,昭輝,43.75,43.85,43.25,43.8,118355.0
2026-06-23,TWSE,1340,勝悅-KY,5.66,5.66,5.45,5.47,135644.0
2026-06-23,TWSE,1341,富林-KY,58.0,59.0,58.0,59.0,25882.0
2026-06-23,TWSE,1342,八貫,117.0,117.5,113.5,117.0,798419.0
2026-06-23,TWSE,1402,遠東新,28.75,29.0,28.45,28.65,24518528.0
2026-06-23,TWSE,1409,新纖,28.5,29.25,27.55,28.55,73073941.0
2026-06-23,TWSE,1410,南染,24.65,24.9,24.4,24.65,65712.0
2026-06-23,TWSE,1413,宏洲,9.09,9.62,9.09,9.35,26506.0
2026-06-23,TWSE,1414,東和,17.7,17.7,17.3,17.45,182635.0
2026-06-23,TWSE,1416,廣豐,10.9,10.95,10.85,10.9,279576.0
2026-06-23,TWSE,1417,嘉裕,8.45,8.49,8.22,8.37,209832.0
2026-06-23,TWSE,1418,東華,17.8,18.0,17.05,18.0,37638.0
2026-06-23,TWSE,1419,新紡,66.2,66.6,65.5,66.5,115243.0
2026-06-23,TWSE,1423,利華,36.8,38.75,36.8,38.6,178900.0
2026-06-23,TWSE,1432,大魯閣,15.75,16.1,15.5,15.85,1532325.0
2026-06-23,TWSE,1434,福懋,16.95,17.1,16.45,16.6,4713146.0
2026-06-23,TWSE,1435,中福,17.05,17.05,17.05,17.05,4545.0
2026-06-23,TWSE,1436,華友聯,45.8,45.9,44.9,45.35,390115.0
