date,market,stock_id,name,open,high,low,close,volume
2026-07-16,TWSE,1101,台泥,23.5,24.1,23.45,23.95,27846368.0
2026-07-16,TWSE,1102,亞泥,32.5,33.2,32.0,33.0,38052067.0
2026-07-16,TWSE,1103,嘉泥,13.6,13.7,13.55,13.65,230878.0
2026-07-16,TWSE,1104,環泥,26.9,27.1,26.6,26.95,541555.0
2026-07-16,TWSE,1108,幸福,12.65,12.7,12.45,12.65,899772.0
2026-07-16,TWSE,1109,信大,13.8,14.0,13.75,13.9,315648.0
2026-07-16,TWSE,1110,東泥,16.15,16.15,15.7,16.1,195062.0
2026-07-16,TWSE,1201,味全,12.55,12.75,12.55,12.7,952957.0
2026-07-16,TWSE,1203,味王,45.0,45.0,42.65,45.0,48377.0
2026-07-16,TWSE,1210,大成,58.0,58.8,58.0,58.7,2106265.0
2026-07-16,TWSE,1213,大飲,,,,,1.0
2026-07-16,TWSE,1215,卜蜂,112.0,113.0,111.5,112.5,1662765.0
2026-07-16,TWSE,1216,統一,78.1,79.5,77.6,79.0,23084234.0
2026-07-16,TWSE,1217,愛之味,10.05,10.1,9.98,10.05,390266.0
2026-07-16,TWSE,1218,泰山,16.25,16.75,16.15,16.7,1462384.0
2026-07-16,TWSE,1219,福壽,12.2,12.45,12.15,12.4,711385.0
2026-07-16,TWSE,1220,台榮,11.35,11.35,11.2,11.3,182892.0
2026-07-16,TWSE,1225,福懋油,27.35,27.5,26.4,27.15,101183.0
2026-07-16,TWSE,1227,佳格,30.2,30.4,30.15,30.25,1104801.0
2026-07-16,TWSE,1229,聯華,40.5,41.7,40.4,41.45,2518115.0
2026-07-16,TWSE,1231,聯華食,88.5,91.9,88.5,91.9,1032776.0
2026-07-16,TWSE,1232,大統益,154.0,162.5,154.0,162.0,1283561.0
2026-07-16,TWSE,1233,天仁,28.55,28.55,28.2,28.55,19270.0
2026-07-16,TWSE,1234,黑松,33.85,33.85,33.0,33.75,155385.0
2026-07-16,TWSE,1235,興泰,37.1,37.1,35.5,37.05,19490.0
2026-07-16,TWSE,1236,宏亞,23.8,23.8,23.15,23.15,48300.0
2026-07-16,TWSE,1256,鮮活果汁-KY,188.5,189.5,186.0,189.0,34529.0
2026-07-16,TWSE,1301,台塑,66.8,68.6,65.0,65.6,122648333.0
2026-07-16,TWSE,1303,南亞,223.0,229.0,215.0,221.0,134345840.0
2026-07-16,TWSE,1304,台聚,13.75,14.15,13.65,14.0,7348479.0
2026-07-16,TWSE,1305,華夏,13.0,13.3,12.9,13.15,2818165.0
2026-07-16,TWSE,1307,三芳,32.4,32.75,32.1,32.7,495052.0
2026-07-16,TWSE,1308,亞聚,14.9,15.2,14.8,15.05,3124804.0
2026-07-16,TWSE,1309,台達化,14.95,15.35,14.9,15.15,2507048.0
2026-07-16,TWSE,1310,台苯,10.45,11.0,10.4,10.7,7495159.0
2026-07-16,TWSE,1312,國喬,13.2,13.95,13.15,13.45,19039261.0
2026-07-16,TWSE,1313,聯成,12.65,13.0,12.55,12.85,10310049.0
2026-07-16,TWSE,1314,中石化,8.92,9.5,8.91,9.06,99168485.0
2026-07-16,TWSE,1315,達新,64.9,65.0,63.6,64.8,41070.0
2026-07-16,TWSE,1316,上曜,10.5,10.55,10.3,10.35,1329505.0
2026-07-16,TWSE,1319,東陽,76.0,76.2,75.2,75.6,1580292.0
2026-07-16,TWSE,1321,大洋,31.8,32.3,31.7,32.25,138559.0
2026-07-16,TWSE,1323,永裕,20.05,20.2,19.85,20.2,55326.0
2026-07-16,TWSE,1324,地球,10.45,10.5,10.35,10.4,55091.0
2026-07-16,TWSE,1325,恆大,26.25,26.25,25.6,25.85,472823.0
2026-07-16,TWSE,1326,台化,71.0,73.0,68.4,68.9,110654348.0
2026-07-16,TWSE,1337,再生-KY,5.07,5.15,5.04,5.05,263917.0
2026-07-16,TWSE,1338,廣華-KY,16.5,16.7,16.35,16.55,120285.0
