date,market,stock_id,name,open,high,low,close,volume
2026-08-17,TWSE,1101,台泥,24.0,24.3,24.0,24.25,19242304.0
2026-08-17,TWSE,1102,亞泥,32.5,33.45,32.45,33.45,26219343.0
2026-08-17,TWSE,1103,嘉泥,13.1,13.15,13.05,13.15,218734.0
2026-08-17,TWSE,1104,環泥,26.55,26.65,26.4,26.45,851430.0
2026-08-17,TWSE,1108,幸福,11.7,11.8,11.7,11.8,156512.0
2026-08-17,TWSE,1109,信大,13.6,13.6,13.45,13.55,192354.0
2026-08-17,TWSE,1110,東泥,16.45,16.5,15.95,15.95,238416.0
2026-08-17,TWSE,1201,味全,12.3,12.3,12.15,12.2,151625.0
2026-08-17,TWSE,1203,味王,44.6,45.15,44.1,44.45,14166.0
2026-08-17,TWSE,1210,大成,52.3,52.3,51.6,51.9,2658732.0
2026-08-17,TWSE,1213,大飲,7.5,7.88,7.33,7.33,131927.0
2026-08-17,TWSE,1215,卜蜂,108.0,108.0,106.0,107.0,435631.0
2026-08-17,TWSE,1216,統一,76.2,76.3,75.4,75.8,6902482.0
2026-08-17,TWSE,1217,愛之味,9.9,10.0,9.87,9.96,880193.0
2026-08-17,TWSE,1218,泰山,14.55,14.75,14.15,14.75,3129674.0
2026-08-17,TWSE,1219,福壽,11.05,11.1,10.95,11.05,316213.0
2026-08-17,TWSE,1220,台榮,11.0,11.0,10.95,11.0,108848.0
2026-08-17,TWSE,1225,福懋油,24.8,24.8,24.5,24.75,74747.0
2026-08-17,TWSE,1227,佳格,28.85,28.85,28.5,28.6,1495480.0
2026-08-17,TWSE,1229,聯華,41.25,41.3,40.6,40.8,2075357.0
2026-08-17,TWSE,1231,聯華食,80.6,80.6,80.0,80.1,421459.0
2026-08-17,TWSE,1232,大統益,155.0,155.0,152.5,152.5,122210.0
2026-08-17,TWSE,1233,天仁,28.05,28.05,27.8,27.8,12299.0
2026-08-17,TWSE,1234,黑松,33.8,34.0,33.6,34.0,140293.0
2026-08-17,TWSE,1235,興泰,37.05,37.05,36.0,36.9,5436.0
2026-08-17,TWSE,1236,宏亞,25.3,25.45,25.05,25.4,127749.0
2026-08-17,TWSE,1256,鮮活果汁-KY,182.5,182.5,178.0,181.0,38809.0
2026-08-17,TWSE,1301,台塑,58.0,60.6,57.6,60.0,53464792.0
2026-08-17,TWSE,1303,南亞,194.0,207.5,189.5,207.5,156580667.0
2026-08-17,TWSE,1304,台聚,12.2,12.25,12.0,12.0,1566100.0
2026-08-17,TWSE,1305,華夏,12.05,12.05,11.7,11.8,899744.0
2026-08-17,TWSE,1307,三芳,30.5,30.6,30.25,30.4,796194.0
2026-08-17,TWSE,1308,亞聚,13.65,13.65,13.35,13.35,1275208.0
2026-08-17,TWSE,1309,台達化,13.1,13.1,12.85,12.95,858664.0
2026-08-17,TWSE,1310,台苯,8.2,8.33,8.04,8.3,4385556.0
2026-08-17,TWSE,1312,國喬,11.75,11.9,11.55,11.9,4528698.0
2026-08-17,TWSE,1313,聯成,11.85,11.9,11.65,11.75,2158747.0
2026-08-17,TWSE,1314,中石化,7.66,7.71,7.63,7.68,13860971.0
2026-08-17,TWSE,1315,達新,64.0,65.3,64.0,65.0,122182.0
2026-08-17,TWSE,1316,上曜,10.05,10.1,9.98,10.0,1865881.0
2026-08-17,TWSE,1319,東陽,85.5,86.0,82.6,83.9,11869749.0
2026-08-17,TWSE,1321,大洋,32.1,32.4,31.65,31.85,171479.0
2026-08-17,TWSE,1323,永裕,21.7,21.7,21.35,21.4,52524.0
2026-08-17,TWSE,1324,地球,10.15,10.2,10.15,10.2,32840.0
2026-08-17,TWSE,1325,恆大,26.0,26.3,25.9,26.2,149824.0
