date,market,stock_id,name,open,high,low,close,volume
2026-04-07,TWSE,1101,台泥,23.8,24.0,23.45,24.0,32075220.0
2026-04-07,TWSE,1102,亞泥,35.25,35.75,35.05,35.5,8097288.0
2026-04-07,TWSE,1103,嘉泥,13.75,13.8,13.65,13.7,104818.0
2026-04-07,TWSE,1104,環泥,29.5,29.6,29.3,29.4,264288.0
2026-04-07,TWSE,1108,幸福,14.8,14.9,14.8,14.8,158523.0
2026-04-07,TWSE,1109,信大,15.3,15.3,15.25,15.3,35651.0
2026-04-07,TWSE,1110,東泥,14.35,14.7,14.35,14.45,168849.0
2026-04-07,TWSE,1201,味全,13.45,13.65,13.4,13.6,459728.0
2026-04-07,TWSE,1203,味王,39.75,39.85,39.75,39.75,8578.0
2026-04-07,TWSE,1210,大成,55.2,56.0,54.7,54.9,3200704.0
2026-04-07,TWSE,1213,大飲,9.49,9.6,9.45,9.49,15002.0
2026-04-07,TWSE,1215,卜蜂,140.5,143.0,139.5,141.5,882869.0
2026-04-07,TWSE,1216,統一,72.4,72.9,72.3,72.5,6372925.0
2026-04-07,TWSE,1217,愛之味,10.3,10.35,10.25,10.35,340722.0
2026-04-07,TWSE,1218,泰山,19.45,19.6,19.35,19.5,705199.0
2026-04-07,TWSE,1219,福壽,13.9,14.0,13.7,13.8,435381.0
2026-04-07,TWSE,1220,台榮,12.8,12.8,12.4,12.4,151797.0
2026-04-07,TWSE,1225,福懋油,32.25,33.9,32.25,32.9,474700.0
2026-04-07,TWSE,1227,佳格,31.0,31.0,30.55,30.55,586276.0
2026-04-07,TWSE,1229,聯華,45.0,45.15,44.65,45.0,1081457.0
2026-04-07,TWSE,1231,聯華食,93.0,93.3,92.2,93.2,328560.0
2026-04-07,TWSE,1232,大統益,149.0,150.0,149.0,149.5,50840.0
2026-04-07,TWSE,1233,天仁,28.45,28.85,28.45,28.75,8163.0
2026-04-07,TWSE,1234,黑松,36.05,36.05,35.7,35.7,75172.0
2026-04-07,TWSE,1235,興泰,37.5,37.5,37.5,37.5,1046.0
2026-04-07,TWSE,1236,宏亞,25.6,25.85,25.4,25.55,28473.0
2026-04-07,TWSE,1256,鮮活果汁-KY,149.0,153.0,148.0,151.0,46122.0
2026-04-07,TWSE,1301,台塑,46.6,48.4,46.35,47.5,30536590.0
2026-04-07,TWSE,1303,南亞,79.8,83.4,79.1,80.5,82942085.0
2026-04-07,TWSE,1304,台聚,17.8,18.05,17.0,17.75,37158258.0
2026-04-07,TWSE,1305,華夏,17.95,18.05,17.05,17.6,24067561.0
2026-04-07,TWSE,1307,三芳,31.6,31.8,30.95,31.0,1072974.0
2026-04-07,TWSE,1308,亞聚,18.4,18.8,17.5,18.6,16779761.0
2026-04-07,TWSE,1309,台達化,26.25,27.0,25.0,26.5,84038572.0
2026-04-07,TWSE,1310,台苯,11.05,11.55,10.85,11.35,11056719.0
2026-04-07,TWSE,1312,國喬,13.4,13.75,13.15,13.5,10621044.0
2026-04-07,TWSE,1313,聯成,12.45,12.9,12.25,12.6,5329505.0
2026-04-07,TWSE,1314,中石化,8.2,8.32,8.14,8.29,27599506.0
2026-04-07,TWSE,1315,達新,63.1,63.2,63.0,63.2,10811.0
2026-04-07,TWSE,1316,上曜,12.15,12.15,11.95,12.1,983360.0
2026-04-07,TWSE,1319,東陽,80.8,81.3,80.1,80.1,1531552.0
2026-04-07,TWSE,1321,大洋,33.75,33.85,33.45,33.5,59383.0
2026-04-07,TWSE,1323,永裕,23.8,25.55,23.8,24.65,1961564.0
2026-04-07,TWSE,1324,地球,11.95,12.75,11.95,12.75,1202621.0
2026-04-07,TWSE,1325,恆大,27.9,27.9,27.2,27.25,163848.0
2026-04-07,TWSE,1326,台化,45.35,47.3,45.2,45.6,33966811.0
2026-04-07,TWSE,1337,再生-KY,6.19,6.21,6.02,6.08,769994.0
2026-04-07,TWSE,1338,廣華-KY,16.1,16.3,15.7,15.9,251006.0
2026-04-07,TWSE,1339,昭輝,40.4,41.4,40.3,40.7,44742.0
2026-04-07,TWSE,1340,勝悅-KY,6.68,6.72,6.56,6.72,257752.0
2026-04-07,TWSE,1341,富林-KY,59.3,59.4,59.3,59.4,2005.0
2026-04-07,TWSE,1342,八貫,83.3,87.8,83.2,87.0,636967.0
2026-04-07,TWSE,1402,遠東新,26.65,26.75,26.5,26.55,10005225.0
2026-04-07,TWSE,1409,新纖,15.5,15.55,15.35,15.5,2237401.0
2026-04-07,TWSE,1410,南染,31.2,31.95,31.2,31.4,42027.0
2026-04-07,TWSE,1413,宏洲,9.83,9.93,9.55,9.93,10361.0
2026-04-07,TWSE,1414,東和,16.65,16.8,16.55,16.8,108744.0
2026-04-07,TWSE,1416,廣豐,11.4,11.45,11.35,11.35,154372.0
2026-04-07,TWSE,1417,嘉裕,9.19,9.19,9.04,9.11,68643.0
2026-04-07,TWSE,1418,東華,19.0,19.1,18.95,19.05,16204.0
2026-04-07,TWSE,1419,新紡,60.9,61.5,60.8,61.3,61866.0
2026-04-07,TWSE,1423,利華,40.2,40.2,39.85,39.85,35016.0
2026-04-07,TWSE,1432,大魯閣,17.4,17.45,17.3,17.4,154815.0
2026-04-07,TWSE,1434,福懋,16.65,16.7,16.5,16.55,781376.0
2026-04-07,TWSE,1435,中福,14.75,14.75,14.75,14.75,14516.0
2026-04-07,TWSE,1436,華友聯,53.5,53.8,53.2,53.5,96782.0
2026-04-07,TWSE,1437,勤益控,30.65,30.65,30.3,30.45,71585.0
2026-04-07,TWSE,1438,三地開發,27.75,28.9,27.75,28.05,14000.0
2026-04-07,TWSE,1439,雋揚,27.55,27.55,27.55,27.55,1000.0
2026-04-07,TWSE,1440,南紡,12.75,12.75,12.55,12.55,1235941.0
2026-04-07,TWSE,1441,大東,9.83,9.92,9.82,9.84,18781.0
2026-04-07,TWSE,1442,名軒,26.05,27.55,25.75,27.5,740039.0
2026-04-07,TWSE,1443,立益物流,22.65,22.65,22.3,22.3,3017.0
