date,market,stock_id,name,open,high,low,close,volume
2026-05-25,TWSE,1101,台泥,24.1,24.45,23.95,24.3,33786766.0
2026-05-25,TWSE,1102,亞泥,34.45,34.5,33.6,33.6,26457340.0
2026-05-25,TWSE,1103,嘉泥,13.1,13.25,13.05,13.2,413873.0
2026-05-25,TWSE,1104,環泥,27.85,27.85,27.5,27.55,820540.0
2026-05-25,TWSE,1108,幸福,13.55,13.55,13.4,13.5,407880.0
2026-05-25,TWSE,1109,信大,14.6,14.6,14.4,14.4,404137.0
2026-05-25,TWSE,1110,東泥,14.2,14.25,13.9,14.0,505501.0
2026-05-25,TWSE,1201,味全,12.05,12.05,11.9,12.0,951814.0
2026-05-25,TWSE,1203,味王,42.6,43.1,42.2,42.6,53776.0
2026-05-25,TWSE,1210,大成,52.4,52.4,52.0,52.1,2601117.0
2026-05-25,TWSE,1213,大飲,8.47,8.47,8.1,8.27,52193.0
2026-05-25,TWSE,1215,卜蜂,143.5,144.0,139.0,142.5,1753582.0
2026-05-25,TWSE,1216,統一,72.0,72.0,71.2,71.2,13632732.0
2026-05-25,TWSE,1217,愛之味,9.4,9.48,9.34,9.41,667824.0
2026-05-25,TWSE,1218,泰山,18.6,18.6,18.35,18.45,1238908.0
2026-05-25,TWSE,1219,福壽,12.4,12.55,12.3,12.45,597781.0
2026-05-25,TWSE,1220,台榮,11.85,11.9,11.7,11.85,293864.0
2026-05-25,TWSE,1225,福懋油,29.6,30.2,29.4,29.8,135028.0
2026-05-25,TWSE,1227,佳格,28.4,28.4,28.05,28.1,1416096.0
2026-05-25,TWSE,1229,聯華,38.7,38.95,38.0,38.5,5426303.0
2026-05-25,TWSE,1231,聯華食,85.5,85.5,84.1,84.8,673581.0
2026-05-25,TWSE,1232,大統益,147.5,148.5,147.5,148.5,132253.0
2026-05-25,TWSE,1233,天仁,28.8,28.85,28.55,28.55,31152.0
2026-05-25,TWSE,1234,黑松,33.55,33.95,33.55,33.95,140516.0
2026-05-25,TWSE,1235,興泰,38.35,39.4,37.3,37.95,14132.0
2026-05-25,TWSE,1236,宏亞,25.0,25.0,24.0,24.35,36165.0
2026-05-25,TWSE,1256,鮮活果汁-KY,183.5,184.0,180.0,184.0,116072.0
