date,market,stock_id,name,open,high,low,close,volume
2026-08-25,TWSE,1101,台泥,24.95,25.7,24.65,24.7,46815406.0
2026-08-25,TWSE,1102,亞泥,34.95,35.15,34.6,34.8,6518204.0
2026-08-25,TWSE,1103,嘉泥,13.3,13.4,13.2,13.25,569387.0
2026-08-25,TWSE,1104,環泥,26.7,26.8,26.65,26.8,451809.0
2026-08-25,TWSE,1108,幸福,11.8,11.8,11.7,11.75,96683.0
2026-08-25,TWSE,1109,信大,13.6,13.6,13.5,13.55,83104.0
2026-08-25,TWSE,1110,東泥,15.95,16.1,15.85,15.9,138185.0
2026-08-25,TWSE,1201,味全,12.35,12.4,12.3,12.35,446088.0
2026-08-25,TWSE,1203,味王,44.1,44.4,44.1,44.4,3813.0
2026-08-25,TWSE,1210,大成,53.3,53.3,52.6,52.6,1382818.0
2026-08-25,TWSE,1213,大飲,7.24,7.52,7.01,7.17,57207.0
2026-08-25,TWSE,1215,卜蜂,112.0,112.0,107.5,109.0,1328703.0
2026-08-25,TWSE,1216,統一,76.8,77.5,76.2,77.4,12986766.0
2026-08-25,TWSE,1217,愛之味,10.05,10.05,9.97,10.05,466813.0
2026-08-25,TWSE,1218,泰山,14.8,14.8,14.45,14.55,1073503.0
2026-08-25,TWSE,1219,福壽,11.15,11.2,11.1,11.15,167237.0
2026-08-25,TWSE,1220,台榮,10.95,11.05,10.9,10.95,86569.0
2026-08-25,TWSE,1225,福懋油,24.75,25.1,24.55,24.65,36875.0
2026-08-25,TWSE,1227,佳格,29.4,29.4,29.0,29.05,483251.0
2026-08-25,TWSE,1229,聯華,42.4,42.5,41.75,41.9,1454382.0
2026-08-25,TWSE,1231,聯華食,82.4,82.4,81.1,81.1,301716.0
2026-08-25,TWSE,1232,大統益,159.5,159.5,156.0,157.0,76942.0
2026-08-25,TWSE,1233,天仁,28.9,28.9,28.2,28.35,19861.0
2026-08-25,TWSE,1234,黑松,33.4,33.6,33.25,33.6,34642.0
2026-08-25,TWSE,1235,興泰,38.2,38.2,36.2,36.4,23514.0
2026-08-25,TWSE,1236,宏亞,25.5,25.55,25.3,25.5,57444.0
2026-08-25,TWSE,1256,鮮活果汁-KY,179.5,179.5,177.0,178.5,26550.0
2026-08-25,TWSE,1301,台塑,59.0,59.3,55.9,57.0,41808955.0
2026-08-25,TWSE,1303,南亞,189.0,190.0,179.0,180.0,74410238.0
2026-08-25,TWSE,1304,台聚,12.25,12.3,11.75,11.85,2795344.0
2026-08-25,TWSE,1305,華夏,12.25,12.25,11.7,11.8,2077071.0
2026-08-25,TWSE,1307,三芳,31.15,31.2,30.7,30.8,506789.0
2026-08-25,TWSE,1308,亞聚,14.35,14.45,13.75,13.75,1507724.0
2026-08-25,TWSE,1309,台達化,13.3,13.35,12.95,13.05,2153808.0
2026-08-25,TWSE,1310,台苯,8.16,8.2,8.04,8.06,4148000.0
2026-08-25,TWSE,1312,國喬,12.0,12.15,11.75,11.8,3276973.0
2026-08-25,TWSE,1313,聯成,12.0,12.0,11.55,11.6,2174403.0
2026-08-25,TWSE,1314,中石化,8.23,8.27,7.97,7.98,29069019.0
2026-08-25,TWSE,1315,達新,65.8,66.3,65.8,66.2,12641.0
2026-08-25,TWSE,1316,上曜,11.55,11.95,11.2,11.3,10301476.0
2026-08-25,TWSE,1319,東陽,82.8,83.1,82.4,82.6,1122365.0
2026-08-25,TWSE,1321,大洋,32.4,32.4,32.1,32.3,56020.0
2026-08-25,TWSE,1323,永裕,21.6,21.6,21.5,21.6,8505.0
2026-08-25,TWSE,1324,地球,10.05,10.15,10.05,10.05,5391.0
2026-08-25,TWSE,1325,恆大,26.6,26.6,26.05,26.1,146714.0
2026-08-25,TWSE,1326,台化,59.9,60.5,56.3,57.1,33373804.0
2026-08-25,TWSE,1337,再生-KY,4.69,4.69,4.62,4.64,188159.0
2026-08-25,TWSE,1338,廣華-KY,14.6,14.65,14.5,14.5,49211.0
2026-08-25,TWSE,1339,昭輝,45.5,45.85,45.2,45.6,81683.0
2026-08-25,TWSE,1340,勝悅-KY,5.18,5.19,5.12,5.16,62161.0
2026-08-25,TWSE,1341,富林-KY,,,,,3.0
2026-08-25,TWSE,1342,八貫,103.5,104.0,103.0,103.0,106610.0
2026-08-25,TWSE,1402,遠東新,30.3,30.65,29.05,29.45,26253322.0
2026-08-25,TWSE,1409,新纖,24.65,24.9,24.3,24.3,8256139.0
2026-08-25,TWSE,1410,南染,25.35,25.5,25.0,25.3,65278.0
2026-08-25,TWSE,1413,宏洲,9.39,9.39,9.39,9.39,1062.0
2026-08-25,TWSE,1414,東和,20.5,20.6,19.35,19.35,417221.0
2026-08-25,TWSE,1416,廣豐,12.05,12.35,11.95,12.05,936765.0
2026-08-25,TWSE,1417,嘉裕,8.35,8.35,8.25,8.33,58339.0
2026-08-25,TWSE,1418,東華,17.95,17.95,17.6,17.85,15273.0
2026-08-25,TWSE,1419,新紡,66.9,67.1,65.6,66.0,63071.0
2026-08-25,TWSE,1423,利華,35.8,35.8,35.0,35.0,7102.0
2026-08-25,TWSE,1432,大魯閣,15.05,15.1,15.0,15.0,60707.0
2026-08-25,TWSE,1434,福懋,18.15,18.35,17.55,17.75,4746073.0
2026-08-25,TWSE,1435,中福,22.65,22.8,22.6,22.8,10432.0
2026-08-25,TWSE,1436,華友聯,38.75,38.95,38.6,38.8,99122.0
2026-08-25,TWSE,1437,勤益控,32.3,32.3,31.7,31.8,70951.0
2026-08-25,TWSE,1438,三地開發,22.55,22.6,22.4,22.45,24366.0
2026-08-25,TWSE,1439,雋揚,29.65,29.65,29.5,29.55,17048.0
2026-08-25,TWSE,1440,南紡,14.1,14.35,13.6,13.6,2270913.0
2026-08-25,TWSE,1441,大東,9.2,9.2,8.83,9.11,15021.0
2026-08-25,TWSE,1442,名軒,30.55,30.75,30.35,30.6,110642.0
