date,market,stock_id,name,open,high,low,close,volume
2026-06-30,TWSE,1101,台泥,24.3,24.35,24.05,24.05,37939288.0
2026-06-30,TWSE,1102,亞泥,35.6,35.7,34.75,35.0,22626307.0
2026-06-30,TWSE,1103,嘉泥,13.45,13.45,13.35,13.4,260717.0
2026-06-30,TWSE,1104,環泥,27.05,27.05,26.5,26.8,1385445.0
2026-06-30,TWSE,1108,幸福,13.75,13.8,13.7,13.8,180888.0
2026-06-30,TWSE,1109,信大,14.55,14.6,14.45,14.55,169055.0
2026-06-30,TWSE,1110,東泥,15.05,15.65,15.0,15.65,338557.0
2026-06-30,TWSE,1201,味全,12.3,12.35,12.2,12.3,343471.0
2026-06-30,TWSE,1203,味王,43.1,43.5,43.1,43.5,11563.0
2026-06-30,TWSE,1210,大成,55.5,55.9,55.1,55.5,2188061.0
2026-06-30,TWSE,1213,大飲,7.5,8.2,7.5,8.19,21885.0
2026-06-30,TWSE,1215,卜蜂,115.5,115.5,113.5,113.5,1391075.0
2026-06-30,TWSE,1216,統一,76.3,76.3,74.5,74.5,11851049.0
2026-06-30,TWSE,1217,愛之味,9.82,9.84,9.79,9.82,305951.0
2026-06-30,TWSE,1218,泰山,18.0,18.0,17.8,17.85,628500.0
2026-06-30,TWSE,1219,福壽,12.55,12.55,12.45,12.5,254351.0
2026-06-30,TWSE,1220,台榮,11.55,11.55,11.45,11.5,97009.0
2026-06-30,TWSE,1225,福懋油,29.15,29.35,29.0,29.15,243237.0
2026-06-30,TWSE,1227,佳格,29.4,29.45,29.1,29.35,755927.0
2026-06-30,TWSE,1229,聯華,42.75,43.2,42.75,42.95,2842882.0
2026-06-30,TWSE,1231,聯華食,88.1,88.2,87.0,87.1,369868.0
2026-06-30,TWSE,1232,大統益,141.0,141.5,140.5,141.5,131348.0
2026-06-30,TWSE,1233,天仁,28.25,28.3,28.0,28.1,14817.0
2026-06-30,TWSE,1234,黑松,33.5,33.5,33.25,33.45,205320.0
2026-06-30,TWSE,1235,興泰,36.5,36.5,35.8,36.4,8096.0
2026-06-30,TWSE,1236,宏亞,25.55,25.75,25.5,25.75,40025.0
2026-06-30,TWSE,1256,鮮活果汁-KY,177.0,185.0,175.0,179.5,300238.0
2026-06-30,TWSE,1301,台塑,53.5,55.0,53.0,54.5,36485840.0
2026-06-30,TWSE,1303,南亞,157.0,166.5,157.0,166.5,32181722.0
2026-06-30,TWSE,1304,台聚,13.4,13.6,13.2,13.55,4559106.0
2026-06-30,TWSE,1305,華夏,13.05,13.15,12.85,13.1,2204760.0
2026-06-30,TWSE,1307,三芳,34.7,34.7,33.85,34.3,1280381.0
2026-06-30,TWSE,1308,亞聚,13.9,14.1,13.65,14.1,2052637.0
2026-06-30,TWSE,1309,台達化,14.4,14.8,14.3,14.7,2075350.0
2026-06-30,TWSE,1310,台苯,10.15,10.6,9.96,10.55,13054238.0
2026-06-30,TWSE,1312,國喬,14.15,14.25,13.95,14.1,14100506.0
2026-06-30,TWSE,1313,聯成,12.3,12.45,12.1,12.45,5627359.0
2026-06-30,TWSE,1314,中石化,8.17,8.39,8.13,8.36,49594055.0
2026-06-30,TWSE,1315,達新,62.4,62.5,62.4,62.5,19101.0
2026-06-30,TWSE,1316,上曜,10.5,10.5,10.3,10.45,1353238.0
2026-06-30,TWSE,1319,東陽,76.5,78.0,76.2,77.4,4004328.0
2026-06-30,TWSE,1321,大洋,30.85,31.0,30.55,30.95,127012.0
2026-06-30,TWSE,1323,永裕,19.7,19.8,19.55,19.7,27210.0
2026-06-30,TWSE,1324,地球,10.35,10.4,10.25,10.35,59008.0
2026-06-30,TWSE,1325,恆大,24.35,24.35,24.05,24.2,120128.0
2026-06-30,TWSE,1326,台化,55.6,56.7,54.0,54.6,22447454.0
2026-06-30,TWSE,1337,再生-KY,4.88,5.0,4.88,5.0,248497.0
2026-06-30,TWSE,1338,廣華-KY,16.5,16.9,16.45,16.9,321628.0
2026-06-30,TWSE,1339,昭輝,43.45,44.0,43.05,44.0,75272.0
2026-06-30,TWSE,1340,勝悅-KY,5.3,5.31,5.22,5.3,122870.0
2026-06-30,TWSE,1341,富林-KY,58.0,58.0,57.3,57.7,10139.0
2026-06-30,TWSE,1342,八貫,113.0,115.0,111.5,112.5,536346.0
2026-06-30,TWSE,1402,遠東新,29.1,29.2,28.0,28.5,24248270.0
2026-06-30,TWSE,1409,新纖,26.5,26.65,25.9,26.05,12951460.0
